Data Format: ,,,,,,,,,
"  dateTimeDelimiter: "" """,,,,,,,,,
"  decimalSeparator: "".""",,,,,,,,,
"  dataDelimiter: ""","
  dateFormat: MM/dd/yy
  timeFormat: HH:mm:ss
  gmtOffset: -7
  daylightSavings: false

Logger Info: 
 - &1
    launchDescription: Brush Creek  2016""",,,,,,,,
    model: RX3000,,,,,,,,,
    vendor: Onset Computer Corporation,,,,,,,,,
    serialNumber: 10880398,,,,,,,,,
    memorySize: 33554432,,,,,,,,,
    firmwareVersion: 1.16,,,,,,,,,
    firmwareVersionRaw: 0,,,,,,,,,
    deploymentNumber: 1,,,,,,,,,
Series Info: ,,,,,,,,,
"  - name: ""Rain""",,,,,,,,,
    type: value,,,,,,,,,
"    unitName: ""in""",,,,,,,,,
    OMClassName: OMRain_HWS,,,,,,,,,
    OMPartNumber: S-RGA,,,,,,,,,
    OMUnitIndex: 1,,,,,,,,,
    OMChannelType: 17,,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,,
    logger: *1,,,,,,,,,
"  - name: ""Temperature""",,,,,,,,,
    type: value,,,,,,,,,
"    unitName: ""*F""",,,,,,,,,
    OMClassName: OMTemp12bit_HWS,,,,,,,,,
    OMPartNumber: S-THB,,,,,,,,,
    OMUnitIndex: 1,,,,,,,,,
    OMChannelType: 1,,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,,
    logger: *1,,,,,,,,,
"  - name: ""RH""",,,,,,,,,
    type: value,,,,,,,,,
"    unitName: ""%""",,,,,,,,,
    OMClassName: OMRH_HWS,,,,,,,,,
    OMPartNumber: S-THB,,,,,,,,,
    OMUnitIndex: 0,,,,,,,,,
    OMChannelType: 2,,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,,
    logger: *1,,,,,,,,,
"  - name: ""Dew Point""",,,,,,,,,
    type: value,,,,,,,,,
"    unitName: ""*F""",,,,,,,,,
    OMClassName: OMDewPoint_HWS,,,,,,,,,
    OMPartNumber: S-THB,,,,,,,,,
    OMUnitIndex: 1,,,,,,,,,
    OMChannelType: 6,,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,,
    logger: *1,,,,,,,,,
"  - name: ""Temperature""",,,,,,,,,
    type: value,,,,,,,,,
"    unitName: ""*F""",,,,,,,,,
    OMClassName: OMTemp12bit_HWS,,,,,,,,,
    OMPartNumber: S-TMB,,,,,,,,,
    OMUnitIndex: 1,,,,,,,,,
    OMChannelType: 1,,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,,
    logger: *1,,,,,,,,,
"  - name: ""Water Content""",,,,,,,,,
    type: value,,,,,,,,,
"    unitName: ""m^3/m^3""",,,,,,,,,
    OMClassName: OMWaterContent2_HWS,,,,,,,,,
    OMPartNumber: S-SMD,,,,,,,,,
    OMUnitIndex: 0,,,,,,,,,
    OMChannelType: 18,,,,,,,,,
"    OMValuePattern: ""#",##0.0000;-#,"##0.0000""",,,,,,,
    logger: *1,,,,,,,,,
"  - name: ""Water Content""",,,,,,,,,
    type: value,,,,,,,,,
"    unitName: ""m^3/m^3""",,,,,,,,,
    OMClassName: OMWaterContent2_HWS,,,,,,,,,
    OMPartNumber: S-SMC,,,,,,,,,
    OMUnitIndex: 0,,,,,,,,,
    OMChannelType: 18,,,,,,,,,
"    OMValuePattern: ""#",##0.0000;-#,"##0.0000""",,,,,,,
    logger: *1,,,,,,,,,
"  - name: ""Water Content""",,,,,,,,,
    type: value,,,,,,,,,
"    unitName: ""m^3/m^3""",,,,,,,,,
    OMClassName: OMWaterContent2_HWS,,,,,,,,,
    OMPartNumber: S-SMD,,,,,,,,,
    OMUnitIndex: 0,,,,,,,,,
    OMChannelType: 18,,,,,,,,,
"    OMValuePattern: ""#",##0.0000;-#,"##0.0000""",,,,,,,
    logger: *1,,,,,,,,,
------------,,,,,,,,,
#,"Time, GMT-07:00","Rain, in, Brush Creek  2016","Temp, *F, Brush Creek  2016 air","RH, %, Brush Creek  2016","DewPt, *F, Brush Creek  2016","Temp, *F, Brush Creek  2016 soil (a)","Water Cont, m^3/m^3, Brush Creek  2016 8in (a)","Water Cont, m^3/m^3, Brush Creek  2016 2in (a)","Water Cont, m^3/m^3, Brush Creek  2016 20in (a)"
1,1/1/22 0:00,0,17.12,92.5,15.3,33.78,0.3054,0.2138,0.2793
2,1/1/22 0:20,0,16.35,92.3,14.48,33.78,0.3054,0.2138,0.2793
3,1/1/22 0:40,0,16.17,92.2,14.27,33.78,0.3054,0.2138,0.279
4,1/1/22 1:00,0,16.71,92.4,14.86,33.78,0.3054,0.2138,0.279
5,1/1/22 1:20,0,16.59,92.4,14.74,33.78,0.3054,0.2138,0.2793
6,1/1/22 1:40,0,15.8,92.2,13.91,33.78,0.3054,0.2138,0.279
7,1/1/22 2:00,0,15.38,92,13.44,33.78,0.3054,0.2138,0.279
8,1/1/22 2:20,0,14.64,91.8,12.66,33.78,0.3054,0.2138,0.279
9,1/1/22 2:40,0,14.82,91.9,12.87,33.78,0.3058,0.2138,0.279
10,1/1/22 3:00,0,15.01,92,13.08,33.78,0.3058,0.2138,0.279
11,1/1/22 3:20,0,15.62,92.1,13.71,33.78,0.3058,0.2138,0.279
12,1/1/22 3:40,0,15.38,92,13.44,33.78,0.3058,0.2138,0.279
13,1/1/22 4:00,0,15.56,92,13.62,33.78,0.3058,0.2138,0.279
14,1/1/22 4:20,0,15.62,92.1,13.71,33.78,0.3058,0.2138,0.279
15,1/1/22 4:40,0,15.25,92,13.32,33.78,0.3058,0.2138,0.279
16,1/1/22 5:00,0,15.5,92.1,13.59,33.78,0.3054,0.2138,0.279
17,1/1/22 5:20,0,15.01,91.9,13.05,33.78,0.3054,0.2138,0.279
18,1/1/22 5:40,0,14.89,91.9,12.93,33.83,0.3054,0.2138,0.279
19,1/1/22 6:00,0,14.82,91.9,12.87,33.78,0.3058,0.2138,0.279
20,1/1/22 6:20,0,16.29,92.3,14.42,33.78,0.3054,0.2138,0.2793
21,1/1/22 6:40,0,15.56,92.1,13.65,33.78,0.3054,0.2138,0.279
22,1/1/22 7:00,0,15.13,91.7,13.12,33.78,0.3054,0.2138,0.279
23,1/1/22 7:20,0,14.82,91.6,12.8,33.78,0.3054,0.2138,0.279
24,1/1/22 7:40,0,14.64,91.8,12.66,33.78,0.3054,0.2138,0.279
25,1/1/22 8:00,0,14.27,91.6,12.24,33.78,0.3054,0.2138,0.279
26,1/1/22 8:20,0,14.08,91.5,12.04,33.78,0.3054,0.2138,0.279
27,1/1/22 8:40,0,13.65,91.2,11.53,33.78,0.3054,0.2138,0.279
28,1/1/22 9:00,0,13.65,91,11.48,33.78,0.3054,0.2146,0.279
29,1/1/22 9:20,0,13.33,90,10.92,33.78,0.3054,0.2146,0.279
30,1/1/22 9:40,0,13.21,90.1,10.82,33.78,0.3054,0.2146,0.279
31,1/1/22 10:00,0,13.08,90,10.67,33.78,0.3058,0.2146,0.279
32,1/1/22 10:20,0,12.64,89.8,10.18,33.78,0.3054,0.2138,0.279
33,1/1/22 10:40,0,13.02,90.1,10.63,33.78,0.3054,0.2146,0.279
34,1/1/22 11:00,0,12.95,90,10.55,33.83,0.3051,0.2146,0.279
35,1/1/22 11:20,0,12.45,89.1,9.82,33.78,0.3054,0.2146,0.2793
36,1/1/22 11:40,0,13.58,88.9,10.89,33.78,0.3054,0.2146,0.279
37,1/1/22 12:00,0,13.46,89.1,10.82,33.78,0.3054,0.2146,0.279
38,1/1/22 12:20,0,14.02,89,11.35,33.78,0.3054,0.2146,0.279
39,1/1/22 12:40,0,13.77,89.1,11.13,33.78,0.3054,0.2146,0.279
40,1/1/22 13:00,0,13.14,88.6,10.38,33.83,0.3054,0.2146,0.279
41,1/1/22 13:20,0,13.71,88.5,10.92,33.78,0.3054,0.2146,0.279
42,1/1/22 13:40,0,14.95,88,12.01,33.78,0.3054,0.2146,0.279
43,1/1/22 14:00,0,14.39,87.3,11.29,33.78,0.3054,0.2146,0.279
44,1/1/22 14:20,0,14.14,86.2,10.76,33.78,0.3054,0.2146,0.279
45,1/1/22 14:40,0,15.92,82.7,11.58,33.78,0.3054,0.2146,0.279
46,1/1/22 15:00,0,15.13,77.7,9.41,33.78,0.3054,0.2146,0.279
47,1/1/22 15:20,0,14.89,71.7,7.39,33.78,0.3054,0.2146,0.2793
48,1/1/22 15:40,0,13.14,70.6,5.37,33.83,0.3054,0.2146,0.279
49,1/1/22 16:00,0,10.57,72.9,3.59,33.83,0.3054,0.2146,0.279
50,1/1/22 16:20,0,9.78,72.1,2.58,33.83,0.3051,0.2146,0.2786
51,1/1/22 16:40,0,8.78,72.6,1.76,33.83,0.3051,0.2146,0.2786
52,1/1/22 17:00,0,8.1,73.8,1.46,33.83,0.3051,0.2146,0.2786
53,1/1/22 17:20,0,7.07,76.9,1.33,33.88,0.3051,0.2146,0.2786
54,1/1/22 17:40,0,2.09,77.9,-3.25,33.88,0.3054,0.2146,0.2786
55,1/1/22 18:00,0,0.01,81.2,-4.41,33.88,0.3054,0.2146,0.2786
56,1/1/22 18:20,0,-1.57,83.6,-5.37,33.88,0.3051,0.2146,0.2786
57,1/1/22 18:40,0,-2.8,84.6,-6.33,33.88,0.3054,0.2146,0.2786
58,1/1/22 19:00,0,-2.63,84.3,-6.24,33.88,0.3054,0.2146,0.2786
59,1/1/22 19:20,0,-4.9,84.2,-8.49,33.93,0.3054,0.2146,0.2786
60,1/1/22 19:40,0,-4.47,84.4,-8.02,33.88,0.3054,0.2146,0.2786
61,1/1/22 20:00,0,-6.73,83.9,-10.37,33.93,0.3054,0.2146,0.2786
62,1/1/22 20:20,0,-7.18,84.3,-10.71,33.93,0.3051,0.2146,0.2783
63,1/1/22 20:40,0,-8.91,84.1,-12.46,33.93,0.3051,0.2146,0.2786
64,1/1/22 21:00,0,-7.63,83.8,-11.27,33.88,0.3051,0.2146,0.2786
65,1/1/22 21:20,0,-7.63,83.3,-11.39,33.88,0.3051,0.2146,0.2786
66,1/1/22 21:40,0,-8.82,83.6,-12.49,33.93,0.3051,0.2146,0.2783
67,1/1/22 22:00,0,-10.23,83.2,-13.97,33.93,0.3051,0.2146,0.2786
68,1/1/22 22:20,0,-11.29,83.1,-15.04,33.88,0.3051,0.2146,0.2786
69,1/1/22 22:40,0,-10.71,83.1,-14.47,33.88,0.3051,0.2146,0.2786
70,1/1/22 23:00,0,-10.81,82.9,-14.61,33.88,0.3051,0.2146,0.2786
71,1/1/22 23:20,0,-12.38,82.4,-16.27,33.88,0.3051,0.2146,0.2786
72,1/1/22 23:40,0,-12.48,82.4,-16.37,33.88,0.3051,0.2146,0.2786
73,1/2/22 0:00,0,-12.58,82.5,-16.44,33.93,0.3051,0.2146,0.2783
74,1/2/22 0:20,0,-12.28,82.5,-16.15,33.88,0.3051,0.2146,0.2786
75,1/2/22 0:40,0,-13.18,82.3,-17.08,33.88,0.3051,0.2146,0.2786
76,1/2/22 1:00,0,-12.58,82.4,-16.47,33.93,0.3051,0.2146,0.2786
77,1/2/22 1:20,0,-10.71,82.8,-14.54,33.93,0.3051,0.2146,0.2786
78,1/2/22 1:40,0,-11.49,81.8,-15.54,33.93,0.3051,0.2146,0.2783
79,1/2/22 2:00,0,-12.78,81.9,-16.78,33.93,0.3051,0.2146,0.2786
80,1/2/22 2:20,0,-11.98,82.3,-15.9,33.88,0.3051,0.2146,0.2786
81,1/2/22 2:40,0,-12.08,82.3,-16,33.88,0.3051,0.2146,0.2786
82,1/2/22 3:00,0,-11.59,81.9,-15.61,33.88,0.3051,0.2146,0.2783
83,1/2/22 3:20,0,-9.66,82.8,-13.51,33.88,0.3051,0.2146,0.2786
84,1/2/22 3:40,0,-7.45,82.9,-11.31,33.93,0.3051,0.2146,0.2786
85,1/2/22 4:00,0,-4.73,83.3,-8.54,33.93,0.3054,0.2146,0.2786
86,1/2/22 4:20,0,-4.64,83.5,-8.41,33.88,0.3054,0.2153,0.2786
87,1/2/22 4:40,0,-7.27,83.2,-11.06,33.93,0.3054,0.2153,0.2786
88,1/2/22 5:00,0,-5.24,83.7,-8.95,33.88,0.3054,0.2153,0.2786
89,1/2/22 5:20,0,-3.04,83.7,-6.79,33.88,0.3054,0.2146,0.2786
90,1/2/22 5:40,0,-6.29,83.2,-10.1,33.93,0.3054,0.2153,0.2786
91,1/2/22 6:00,0,-8.08,83.3,-11.84,33.88,0.3054,0.2146,0.2786
92,1/2/22 6:20,0,-8.08,83,-11.91,33.93,0.3054,0.2153,0.2786
93,1/2/22 6:40,0,-5.68,83.8,-9.35,33.93,0.3051,0.2153,0.2786
94,1/2/22 7:00,0,-3.79,84,-7.45,33.88,0.3054,0.2146,0.2786
95,1/2/22 7:20,0,-3.13,82.7,-7.12,33.88,0.3054,0.2146,0.2786
96,1/2/22 7:40,0,-5.07,83.2,-8.9,33.88,0.3054,0.2146,0.2786
97,1/2/22 8:00,0,-5.42,83.5,-9.17,33.93,0.3054,0.2146,0.2786
98,1/2/22 8:20,0,-5.16,83,-9.04,33.88,0.3054,0.2153,0.2786
99,1/2/22 8:40,0,-4.05,83.3,-7.87,33.88,0.3054,0.2146,0.2786
100,1/2/22 9:00,0,0.79,82.2,-3.4,33.88,0.3054,0.2146,0.2786
101,1/2/22 9:20,0,7.55,77.4,1.94,33.83,0.3054,0.2146,0.279
102,1/2/22 9:40,0,5.95,76.1,0.02,33.88,0.3054,0.2146,0.2786
103,1/2/22 10:00,0,6.23,73.4,-0.47,33.83,0.3054,0.2146,0.279
104,1/2/22 10:20,0,4.67,71.4,-2.57,33.83,0.3054,0.2146,0.279
105,1/2/22 10:40,0,7.62,69.5,-0.28,33.83,0.3058,0.2146,0.2786
106,1/2/22 11:00,0,10.38,67.5,1.74,33.83,0.3058,0.2146,0.279
107,1/2/22 11:20,0,12.45,64.6,2.78,33.83,0.3058,0.2146,0.279
108,1/2/22 11:40,0,11.74,64.6,2.11,33.83,0.3054,0.2146,0.279
109,1/2/22 12:00,0,12.7,62,2.14,33.78,0.3054,0.2138,0.279
110,1/2/22 12:20,0,15.32,59.6,3.77,33.78,0.3058,0.2146,0.279
111,1/2/22 12:40,0,13.77,63.1,3.54,33.83,0.3058,0.2138,0.279
112,1/2/22 13:00,0,15.8,62.7,5.33,33.78,0.3058,0.2146,0.279
113,1/2/22 13:20,0,17.36,60,5.85,33.78,0.3058,0.2138,0.279
114,1/2/22 13:40,0,18.77,59.6,7.04,33.78,0.3058,0.2138,0.279
115,1/2/22 14:00,0,17.36,57.7,5,33.78,0.3058,0.2138,0.279
116,1/2/22 14:20,0,17.78,58.7,5.77,33.78,0.3058,0.2138,0.279
117,1/2/22 14:40,0,19.99,59.8,8.27,33.78,0.3058,0.2138,0.279
118,1/2/22 15:00,0,21.41,56.9,8.51,33.78,0.3058,0.2138,0.2793
119,1/2/22 15:20,0,20.44,58.1,8.06,33.78,0.3058,0.2138,0.279
120,1/2/22 15:40,0,18.01,60.1,6.51,33.83,0.3054,0.2138,0.279
121,1/2/22 16:00,0,17.01,62.6,6.44,33.83,0.3058,0.2138,0.279
122,1/2/22 16:20,0,8.31,67.5,-0.25,33.88,0.3054,0.2138,0.279
123,1/2/22 16:40,0,5.81,75.1,-0.39,33.88,0.3054,0.2138,0.2786
124,1/2/22 17:00,0,3.21,77.7,-2.21,33.88,0.3054,0.2146,0.2786
125,1/2/22 17:20,0,1.1,80.5,-3.53,33.93,0.3051,0.2138,0.2786
126,1/2/22 17:40,0,2.39,83.1,-1.6,33.93,0.3054,0.2138,0.2786
127,1/2/22 18:00,0,1.48,83.6,-2.37,33.88,0.3054,0.2138,0.2786
128,1/2/22 18:20,0,0.4,84.2,-3.28,33.88,0.3054,0.2138,0.2786
129,1/2/22 18:40,0,1.18,84.8,-2.37,33.93,0.3054,0.2138,0.2786
130,1/2/22 19:00,0,0.25,85,-3.23,33.88,0.3058,0.2138,0.2786
131,1/2/22 19:20,0,1.02,85.2,-2.42,33.88,0.3054,0.2138,0.2786
132,1/2/22 19:40,0,2.09,86,-1.17,33.88,0.3054,0.2138,0.2786
133,1/2/22 20:00,0,1.48,85.4,-1.92,33.93,0.3054,0.2138,0.2786
134,1/2/22 20:20,0,1.33,85.6,-2.02,33.88,0.3054,0.2138,0.2786
135,1/2/22 20:40,0,0.17,85.5,-3.19,33.88,0.3058,0.2138,0.2786
136,1/2/22 21:00,0,0.48,85.6,-2.86,33.93,0.3058,0.2138,0.2786
137,1/2/22 21:20,0,0.56,86,-2.68,33.88,0.3054,0.2138,0.2786
138,1/2/22 21:40,0,-0.46,85.5,-3.8,33.88,0.3054,0.2138,0.2786
139,1/2/22 22:00,0,-1.09,85.4,-4.45,33.88,0.3054,0.2138,0.2786
140,1/2/22 22:20,0,-0.93,85.7,-4.22,33.93,0.3054,0.2138,0.2786
141,1/2/22 22:40,0,-1.09,85.1,-4.53,33.93,0.3054,0.2138,0.2786
142,1/2/22 23:00,0,-1.17,85.5,-4.51,33.93,0.3054,0.2138,0.2786
143,1/2/22 23:20,0,-1.25,85.8,-4.52,33.88,0.3054,0.2138,0.2786
144,1/2/22 23:40,0,-1.01,85.7,-4.3,33.88,0.3054,0.2131,0.2786
145,1/3/22 0:00,0,-0.69,85.9,-3.94,33.88,0.3054,0.2131,0.2786
146,1/3/22 0:20,0,-0.14,85.9,-3.4,33.88,0.3054,0.2131,0.2786
147,1/3/22 0:40,0,-1.57,85.7,-4.86,33.93,0.3054,0.2138,0.2786
148,1/3/22 1:00,0,-0.77,86.1,-3.97,33.88,0.3054,0.2131,0.2786
149,1/3/22 1:20,0,-1.41,85.6,-4.72,33.93,0.3054,0.2131,0.2786
150,1/3/22 1:40,0,-2.14,85.6,-5.44,33.93,0.3051,0.2131,0.2786
151,1/3/22 2:00,0,-1.98,84.9,-5.45,33.93,0.3054,0.2131,0.2786
152,1/3/22 2:20,0,-1.57,85.6,-4.88,33.88,0.3054,0.2131,0.2786
153,1/3/22 2:40,0,-3.04,85.7,-6.3,33.93,0.3054,0.2131,0.2786
154,1/3/22 3:00,0,0.01,85.8,-3.27,33.93,0.3058,0.2131,0.2786
155,1/3/22 3:20,0,1.02,86.2,-2.18,33.88,0.3054,0.2131,0.2786
156,1/3/22 3:40,0,0.01,86.1,-3.19,33.93,0.3054,0.2131,0.2786
157,1/3/22 4:00,0,-0.85,85.7,-4.15,33.93,0.3058,0.2131,0.2786
158,1/3/22 4:20,0,-0.93,85.8,-4.2,33.93,0.3054,0.2131,0.2786
159,1/3/22 4:40,0,-1.01,85.8,-4.28,33.88,0.3054,0.2131,0.2786
160,1/3/22 5:00,0,-2.14,85.4,-5.49,33.93,0.3054,0.2131,0.2786
161,1/3/22 5:20,0,-1.74,85.6,-5.04,33.93,0.3054,0.2131,0.2786
162,1/3/22 5:40,0,-2.22,85.3,-5.59,33.88,0.3058,0.2131,0.2786
163,1/3/22 6:00,0,-0.77,85.9,-4.02,33.88,0.3054,0.2131,0.2786
164,1/3/22 6:20,0,-0.69,85.7,-3.99,33.93,0.3058,0.2124,0.2786
165,1/3/22 6:40,0,-0.54,85.8,-3.81,33.88,0.3054,0.2131,0.2786
166,1/3/22 7:00,0,-0.06,86,-3.3,33.88,0.3054,0.2124,0.2786
167,1/3/22 7:20,0,1.02,86.4,-2.13,33.88,0.3058,0.2124,0.2786
168,1/3/22 7:40,0,0.79,86,-2.45,33.88,0.3058,0.2131,0.2786
169,1/3/22 8:00,0,0.01,85.9,-3.24,33.88,0.3058,0.2131,0.2786
170,1/3/22 8:20,0,0.25,86,-2.99,33.88,0.3058,0.2124,0.2786
171,1/3/22 8:40,0,0.09,86.1,-3.12,33.88,0.3058,0.2124,0.279
172,1/3/22 9:00,0,7,85.8,3.62,33.88,0.3054,0.2124,0.279
173,1/3/22 9:20,0,11.81,85.5,8.27,33.83,0.3054,0.2124,0.279
174,1/3/22 9:40,0,16.41,86.6,13.09,33.83,0.3058,0.2124,0.279
175,1/3/22 10:00,0,18.66,83.8,14.56,33.83,0.3058,0.2124,0.279
176,1/3/22 10:20,0,19.41,81.9,14.77,33.78,0.3058,0.2124,0.279
177,1/3/22 10:40,0,18.95,76.2,12.68,33.78,0.3058,0.2124,0.279
178,1/3/22 11:00,0,18.54,75,11.93,33.78,0.3058,0.2124,0.279
179,1/3/22 11:20,0,19.35,73.7,12.33,33.78,0.3058,0.2124,0.279
180,1/3/22 11:40,0,21.01,73.3,13.81,33.78,0.3058,0.2124,0.279
181,1/3/22 12:00,0,23.02,72.2,15.41,33.78,0.3058,0.2116,0.279
182,1/3/22 12:20,0,26.59,68.2,17.53,33.73,0.3058,0.2124,0.2793
183,1/3/22 12:40,0,25.95,67.7,16.75,33.73,0.3058,0.2116,0.2793
184,1/3/22 13:00,0,26.85,63,15.95,33.78,0.3058,0.2116,0.2793
185,1/3/22 13:20,0,26.54,64.7,16.26,33.78,0.3058,0.2116,0.279
186,1/3/22 13:40,0,27.28,63.2,16.43,33.73,0.3058,0.2116,0.279
187,1/3/22 14:00,0,27.33,63.4,16.55,33.78,0.3058,0.2116,0.2793
188,1/3/22 14:20,0,30.17,60.6,18.2,33.73,0.3058,0.2116,0.2793
189,1/3/22 14:40,0,32.99,58.9,20.2,33.73,0.3058,0.2116,0.2793
190,1/3/22 15:00,0,33.78,57.4,20.34,33.73,0.3058,0.2116,0.2793
191,1/3/22 15:20,0,30.07,60.5,18.07,33.78,0.3058,0.2116,0.2793
192,1/3/22 15:40,0,28.58,63.4,17.74,33.78,0.3058,0.2116,0.279
193,1/3/22 16:00,0,26.85,64,16.31,33.78,0.3058,0.2116,0.2793
194,1/3/22 16:20,0,22.64,71.9,14.94,33.83,0.3058,0.2116,0.279
195,1/3/22 16:40,0,21.12,76.7,14.95,33.83,0.3058,0.2116,0.279
196,1/3/22 17:00,0,18.31,79.7,13.07,33.83,0.3058,0.2116,0.279
197,1/3/22 17:20,0,16.29,82.5,11.88,33.83,0.3058,0.2116,0.2786
198,1/3/22 17:40,0,16.29,84.1,12.31,33.83,0.3058,0.2116,0.279
199,1/3/22 18:00,0,14.82,84.1,10.87,33.83,0.3054,0.2109,0.279
200,1/3/22 18:20,0,14.08,85.9,10.62,33.83,0.3054,0.2116,0.2786
201,1/3/22 18:40,0,16.35,85.4,12.71,33.83,0.3054,0.2109,0.279
202,1/3/22 19:00,0,17.12,84.3,13.19,33.83,0.3058,0.2116,0.279
203,1/3/22 19:20,0,16.77,85.3,13.1,33.83,0.3058,0.2109,0.2786
204,1/3/22 19:40,0,14.95,84.8,11.18,33.83,0.3054,0.2109,0.279
205,1/3/22 20:00,0,14.33,85.4,10.73,33.83,0.3054,0.2116,0.279
206,1/3/22 20:20,0,14.21,85.9,10.74,33.83,0.3054,0.2109,0.2786
207,1/3/22 20:40,0,14.21,86.1,10.79,33.83,0.3054,0.2109,0.279
208,1/3/22 21:00,0,13.9,86.8,10.67,33.83,0.3054,0.2109,0.279
209,1/3/22 21:20,0,13.33,86.6,10.06,33.83,0.3054,0.2109,0.2786
210,1/3/22 21:40,0,15.38,87.3,12.26,33.83,0.3054,0.2109,0.279
211,1/3/22 22:00,0,16.35,86.7,13.06,33.83,0.3058,0.2109,0.279
212,1/3/22 22:20,0,17.66,85.4,14.01,33.83,0.3058,0.2109,0.2786
213,1/3/22 22:40,0,17.48,84.7,13.64,33.83,0.3054,0.2109,0.279
214,1/3/22 23:00,0,17.72,84.2,13.74,33.83,0.3058,0.2109,0.279
215,1/3/22 23:20,0,16.53,84.8,12.73,33.83,0.3054,0.2109,0.279
216,1/3/22 23:40,0,16.53,85,12.79,33.83,0.3058,0.2109,0.279
217,1/4/22 0:00,0,18.31,81.7,13.64,33.83,0.3058,0.2109,0.279
218,1/4/22 0:20,0,19.58,81.7,14.89,33.83,0.3058,0.2109,0.279
219,1/4/22 0:40,0,19.18,82.1,14.6,33.83,0.3058,0.2109,0.279
220,1/4/22 1:00,0,18.36,82.1,13.8,33.83,0.3058,0.2109,0.279
221,1/4/22 1:20,0,18.71,80.7,13.76,33.83,0.3058,0.2109,0.279
222,1/4/22 1:40,0,17.84,81.1,13.01,33.83,0.3058,0.2109,0.279
223,1/4/22 2:00,0,18.95,80.2,13.84,33.83,0.3058,0.2109,0.279
224,1/4/22 2:20,0,21.91,77.2,15.86,33.83,0.3058,0.2109,0.279
225,1/4/22 2:40,0,19.99,77.5,14.08,33.83,0.3058,0.2109,0.279
226,1/4/22 3:00,0,21.97,75.4,15.38,33.78,0.3058,0.2109,0.279
227,1/4/22 3:20,0,21.07,76.9,14.95,33.78,0.3058,0.2109,0.279
228,1/4/22 3:40,0,17.95,80,12.82,33.83,0.3058,0.2109,0.279
229,1/4/22 4:00,0,16.23,81.6,11.57,33.83,0.3058,0.2109,0.279
230,1/4/22 4:20,0,17.89,82.3,13.4,33.83,0.3058,0.2109,0.279
231,1/4/22 4:40,0,17.06,80.4,12.06,33.83,0.3058,0.2109,0.279
232,1/4/22 5:00,0,17.95,79.8,12.76,33.83,0.3058,0.2109,0.279
233,1/4/22 5:20,0,17.54,79.5,12.27,33.83,0.3058,0.2102,0.279
234,1/4/22 5:40,0,16.83,80.7,11.91,33.83,0.3058,0.2102,0.279
235,1/4/22 6:00,0,18.01,81.7,13.35,33.83,0.3058,0.2102,0.279
236,1/4/22 6:20,0,17.48,79.3,12.16,33.83,0.3058,0.2102,0.279
237,1/4/22 6:40,0,18.07,78.8,12.59,33.83,0.3058,0.2102,0.279
238,1/4/22 7:00,0,18.89,76.6,12.75,33.83,0.3058,0.2102,0.279
239,1/4/22 7:20,0,17.54,76.1,11.29,33.83,0.3058,0.2102,0.279
240,1/4/22 7:40,0,20.9,67.9,11.97,33.78,0.3058,0.2102,0.279
241,1/4/22 8:00,0,23.35,57.5,10.57,33.78,0.3058,0.2102,0.279
242,1/4/22 8:20,0,22.41,58.7,10.15,33.78,0.3058,0.2102,0.279
243,1/4/22 8:40,0,19.41,64.3,9.33,33.78,0.3058,0.2102,0.279
244,1/4/22 9:00,0,17.95,67.2,8.91,33.83,0.3058,0.2102,0.279
245,1/4/22 9:20,0,19.64,66.9,10.43,33.83,0.3058,0.2102,0.279
246,1/4/22 9:40,0,21.07,64,10.8,33.78,0.3058,0.2102,0.279
247,1/4/22 10:00,0,22.47,62.4,11.57,33.78,0.3058,0.2102,0.279
248,1/4/22 10:20,0,24.88,61.2,13.42,33.78,0.3062,0.2102,0.279
249,1/4/22 10:40,0,28.94,53.7,14.27,33.73,0.3062,0.2102,0.2793
250,1/4/22 11:00,0,29.1,51.5,13.46,33.73,0.3062,0.2102,0.2793
251,1/4/22 11:20,0,27.64,55.7,13.88,33.73,0.3062,0.2102,0.2793
252,1/4/22 11:40,0,30.02,51.6,14.36,33.73,0.3062,0.2095,0.2793
253,1/4/22 12:00,0,29.3,52.9,14.26,33.73,0.3062,0.2102,0.2793
254,1/4/22 12:20,0,28.84,52.8,13.79,33.78,0.3062,0.2095,0.2793
255,1/4/22 12:40,0,30.17,51.8,14.6,33.73,0.3062,0.2095,0.2793
256,1/4/22 13:00,0,33.44,47.9,15.82,33.73,0.3062,0.2095,0.2793
257,1/4/22 13:20,0,35.98,46.1,17.28,33.73,0.3062,0.2102,0.2793
258,1/4/22 13:40,0,34.96,46.7,16.64,33.73,0.3062,0.2102,0.2793
259,1/4/22 14:00,0,36.6,40.1,14.65,33.73,0.3062,0.2095,0.2793
260,1/4/22 14:20,0,34.12,47.6,16.31,33.73,0.3062,0.2095,0.2793
261,1/4/22 14:40,0,31.64,48.3,14.36,33.73,0.3062,0.2102,0.2793
262,1/4/22 15:00,0,30.22,49.3,13.52,33.78,0.3062,0.2095,0.2793
